Drop?;Time;No. Clusters;No. Base Clusters;Precision;Recall;F-Measure;Precision 0;Precision 1;Precision 2;Precision 3;Precision 4;Precision 5;Recall 0;Recall 1;Recall 2;Recall 3;Recall 4;Recall 5;F-Measure 0;F-Measure 1;F-Measure 2;F-Measure 3;F-Measure 4;F-Measure 5
0;20.305912971496582;4336;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5394372693726938;0.00922509225092251;0.005304428044280443;0.013376383763837638;0.020756457564575646;0.41190036900369004;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.6398675656158441;0.008257638315441783;0.006666183609883342;0.011741909361714434;0.01099035291244352;0.24991341885335078
1;2.0352230072021484;553;1189;0.4398694158850428;0.5156249999999993;0.4040288211065103;0.1735985533453888;0.07233273056057866;0.04159132007233273;0.10488245931283906;0.162748643761302;0.4448462929475588;0.053811659192825115;0.05082212257100149;0.04185351270553064;0.11659192825112108;0.12406576980568013;0.6128550074738416;0.0821566110397946;0.05969887186690663;0.04172200447021476;0.11042765084944346;0.14079861274726932;0.5155071248952221
