Avg CF limit;Time;No. Clusters;No. Base Clusters;Precision;Recall;F-Measure;Precision 0;Precision 1;Precision 2;Precision 3;Precision 4;Precision 5;Recall 0;Recall 1;Recall 2;Recall 3;Recall 4;Recall 5;F-Measure 0;F-Measure 1;F-Measure 2;F-Measure 3;F-Measure 4;F-Measure 5
33;20.105117082595825;4058;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.531789058649581;0.009610645638245442;0.005667816658452439;0.014046328240512568;0.022178413011335635;0.41670773780187287;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.6344557753737204;0.008408615596903906;0.006946017365043413;0.011992966530906687;0.011180124223602483;0.2507911377738393
35;20.065340995788574;4041;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5308092056421678;0.009651076466221232;0.0056916604800791885;0.014105419450631032;0.022271714922048998;0.41747092303885175;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.6337579000671523;0.008424053913945047;0.006963893724926199;0.012014453477868111;0.011191941801902628;0.2509291779540794
37;20.07296586036682;4018;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5313588850174216;0.009706321553011448;0.005724240915878547;0.014186162269785963;0.022399203583872575;0.41662518666002984;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.6341495229944918;0.008445031506463696;0.006988226357766806;0.012043646900798382;0.0112079701120797;0.2507761852507949
39;20.39550495147705;3999;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5313828457114279;0.009752438109527382;0.005751437859464866;0.014253563390847712;0.02250562640660165;0.4163540885221305;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.6341665865270735;0.008462439786486134;0.007008455854346004;0.012067870429180654;0.011221245558256966;0.25072705198068723
41;20.38338589668274;3966;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5330307614725164;0.009833585476550681;0.005799293998991427;0.014372163388804841;0.022945032778618254;0.4140191628845184;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.6353386573236863;0.008492846410139152;0.007043871066533957;0.01211017527885272;0.011275074650906342;0.2503020163641421
43;20.273149967193604;3935;5000;0.954513888888901;0.7864583333333434;0.8023051631604355;0.5324015247776366;0.009911054637865312;0.005844980940279542;0.014485387547649302;0.023125794155019058;0.4142312579415502;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.6348914620041396;0.008521609928768081;0.0070774674974998075;0.012150187277322696;0.011296769868659533;0.25034076292499374
45;19.912837028503418;3908;5000;0.954513888888901;0.7864583333333434;0.8018587345890069;0.5324974411463664;0.009979529170931423;0.005885363357215967;0.01458546571136131;0.02328556806550665;0.41376663254861823;0.7847533632286996;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.008968609865470852;0.17937219730941703;0.6344716685119641;0.008546821239946526;0.007106991116261104;0.012185252485150178;0.012949589099576648;0.2502558467511815
47;20.15934991836548;3888;5000;0.954513888888901;0.7864583333333434;0.8018587345890069;0.5324074074074074;0.010030864197530864;0.0059156378600823045;0.014660493827160493;0.023405349794238684;0.41358024691358025;0.7847533632286996;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.008968609865470852;0.17937219730941703;0.6344077547482071;0.008565592673123805;0.00712901975978303;0.01221135748060414;0.012968043036802166;0.2502217450165725
49;20.28105902671814;3869;5000;0.954513888888901;0.7864583333333434;0.8018587345890069;0.5324373223055053;0.01008012406306539;0.005944688550012923;0.014732489015249418;0.023520289480485915;0.413285086585681;0.7847533632286996;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.008968609865470852;0.17937219730941703;0.6344289919090504;0.008583502068844086;0.007150073832284138;0.012236261040235523;0.01298562306018337;0.25016769762407176
51;20.177987098693848;3844;5000;0.954513888888901;0.7864583333333434;0.8018587345890069;0.5325182101977107;0.010145681581685745;0.005983350676378772;0.014828303850156087;0.023673257023933404;0.41285119667013526;0.7847533632286996;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.008968609865470852;0.17937219730941703;0.6344864109474035;0.008607181479111032;0.007177966762893033;0.012269184053135715;0.013008827418605482;0.2500881493752721
