Max Term Ratio;Time;No. Clusters;No. Base Clusters;Precision;Recall;F-Measure;Precision 0;Precision 1;Precision 2;Precision 3;Precision 4;Precision 5;Recall 0;Recall 1;Recall 2;Recall 3;Recall 4;Recall 5;F-Measure 0;F-Measure 1;F-Measure 2;F-Measure 3;F-Measure 4;F-Measure 5
0.1;20.33814811706543;4389;5000;0.9544560185185307;0.7854166666666768;0.8020621076048801;0.5399863294600137;0.00911369332421964;0.005468215994531784;0.012987012987012988;0.02050580997949419;0.4119389382547277;0.7847533632286996;0.005979073243647235;0.01046337817638266;0.008968609865470852;0.007473841554559043;0.18236173393124067;0.6397575168616019;0.007220868309414207;0.0071827101904700826;0.010610079575596816;0.010954902318787657;0.25280772029959714
0.15000000000000002;19.865856170654297;4337;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5393128890938437;0.009222965183306432;0.005303204980401199;0.013373299515794327;0.020751671662439474;0.4120359695642149;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.639780055033043;0.008256786046031582;0.006665217706295733;0.01174072092653374;0.010989681909762499;0.24993837207879283
0.20000000000000004;20.25469398498535;4337;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5393128890938437;0.009222965183306432;0.005303204980401199;0.013373299515794327;0.020751671662439474;0.4120359695642149;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.639780055033043;0.008256786046031582;0.006665217706295733;0.01174072092653374;0.010989681909762499;0.24993837207879283
0.25000000000000006;20.3106210231781;4337;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5393128890938437;0.009222965183306432;0.005303204980401199;0.013373299515794327;0.020751671662439474;0.4120359695642149;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.639780055033043;0.008256786046031582;0.006665217706295733;0.01174072092653374;0.010989681909762499;0.24993837207879283
0.30000000000000004;20.041887044906616;4337;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5393128890938437;0.009222965183306432;0.005303204980401199;0.013373299515794327;0.020751671662439474;0.4120359695642149;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.639780055033043;0.008256786046031582;0.006665217706295733;0.01174072092653374;0.010989681909762499;0.24993837207879283
0.3500000000000001;21.713345050811768;4337;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5393128890938437;0.009222965183306432;0.005303204980401199;0.013373299515794327;0.020751671662439474;0.4120359695642149;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.639780055033043;0.008256786046031582;0.006665217706295733;0.01174072092653374;0.010989681909762499;0.24993837207879283
0.40000000000000013;22.816890001296997;4337;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5393128890938437;0.009222965183306432;0.005303204980401199;0.013373299515794327;0.020751671662439474;0.4120359695642149;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.639780055033043;0.008256786046031582;0.006665217706295733;0.01174072092653374;0.010989681909762499;0.24993837207879283
0.45000000000000007;24.300381898880005;4337;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5393128890938437;0.009222965183306432;0.005303204980401199;0.013373299515794327;0.020751671662439474;0.4120359695642149;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.639780055033043;0.008256786046031582;0.006665217706295733;0.01174072092653374;0.010989681909762499;0.24993837207879283
0.5000000000000001;19.85567593574524;4336;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5394372693726938;0.00922509225092251;0.005304428044280443;0.013376383763837638;0.020756457564575646;0.41190036900369004;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.6398675656158441;0.008257638315441783;0.006666183609883342;0.011741909361714434;0.01099035291244352;0.24991341885335078
0.5500000000000002;19.833149909973145;4336;5000;0.954513888888901;0.7864583333333434;0.8027218298271022;0.5394372693726938;0.00922509225092251;0.005304428044280443;0.013376383763837638;0.020756457564575646;0.41190036900369004;0.7862481315396114;0.007473841554559043;0.008968609865470852;0.01046337817638266;0.007473841554559043;0.17937219730941703;0.6398675656158441;0.008257638315441783;0.006666183609883342;0.011741909361714434;0.01099035291244352;0.24991341885335078
