Cosine Threshold;Time;No. Clusters;No. Base Clusters;Precision;Recall;F-Measure;Precision 0;Precision 1;Precision 2;Precision 3;Precision 4;Precision 5;Recall 0;Recall 1;Recall 2;Recall 3;Recall 4;Recall 5;F-Measure 0;F-Measure 1;F-Measure 2;F-Measure 3;F-Measure 4;F-Measure 5
0.5;2.125059127807617;215;500;0.3060703670874088;0.2760416666666662;0.22882156563075087;0.31627906976744186;0.037209302325581395;0.013953488372093023;0.03255813953488372;0.037209302325581395;0.5627906976744186;0.08819133034379671;0.008968609865470852;0.007473841554559043;0.004484304932735426;0.02092675635276532;0.8699551569506726;0.1379239218247761;0.014453477868112016;0.009733939000648928;0.007882882882882884;0.026787849796699355;0.6834466393955715
0.55;2.2187981605529785;218;500;0.3060703670874088;0.2760416666666662;0.22882156563075087;0.3165137614678899;0.03669724770642202;0.013761467889908258;0.03211009174311927;0.03669724770642202;0.5642201834862385;0.08819133034379671;0.008968609865470852;0.007473841554559043;0.004484304932735426;0.02092675635276532;0.8699551569506726;0.13794622435321824;0.014414414414414416;0.0096867936712948;0.007869589657110735;0.026653974297953357;0.6844996485994176
0.6000000000000001;2.081866979598999;221;500;0.3060703670874088;0.2760416666666662;0.22882156563075087;0.3167420814479638;0.03619909502262444;0.013574660633484163;0.03167420814479638;0.03619909502262444;0.5656108597285068;0.08819133034379671;0.008968609865470852;0.007473841554559043;0.004484304932735426;0.02092675635276532;0.8699551569506726;0.13796789657418695;0.014375561545372867;0.009640102827763496;0.007856341189674524;0.026521430262846316;0.68552205684886
0.65;2.1120409965515137;225;500;0.3060703670874088;0.2760416666666662;0.22882156563075087;0.3111111111111111;0.04;0.013333333333333334;0.03111111111111111;0.035555555555555556;0.5688888888888889;0.08819133034379671;0.008968609865470852;0.007473841554559043;0.004484304932735426;0.02092675635276532;0.8699551569506726;0.13742617086764827;0.014652014652014652;0.009578544061302683;0.007838745800671893;0.026346741943072217;0.6879242042274981
0.7000000000000001;2.129239082336426;232;500;0.3060703670874088;0.2760416666666662;0.22820967751886276;0.30603448275862066;0.03879310344827586;0.01293103448275862;0.03017241379310345;0.034482758620689655;0.5775862068965517;0.08819133034379671;0.008968609865470852;0.007473841554559043;0.004484304932735426;0.02092675635276532;0.8699551569506726;0.13692451010835635;0.014569000404694455;0.009472687085569939;0.007808142777467931;0.026046511627906974;0.6942448925090131
0.75;2.0915539264678955;236;500;0.3060703670874088;0.2749999999999995;0.22752785933704459;0.3050847457627119;0.038135593220338986;0.012711864406779662;0.029661016949152543;0.03389830508474576;0.5805084745762712;0.08819133034379671;0.008968609865470852;0.007473841554559043;0.004484304932735426;0.02092675635276532;0.8699551569506726;0.13682922115570442;0.014521984671238403;0.009413241292751805;0.007790762381747356;0.025878003696857672;0.6963516080434925
0.8;2.04783296585083;242;500;0.3060703670874088;0.2749999999999995;0.22752785933704459;0.30165289256198347;0.0371900826446281;0.012396694214876033;0.028925619834710745;0.03305785123966942;0.5867768595041323;0.08819133034379671;0.008968609865470852;0.007473841554559043;0.004484304932735426;0.02092675635276532;0.8699551569506726;0.13648102669729859;0.014452027298273785;0.009325458501709667;0.00776483638380477;0.02562929061784897;0.7008420891953088
0.8500000000000001;2.3001480102539062;258;500;0.3060703670874088;0.2749999999999995;0.22752785933704459;0.29457364341085274;0.03875968992248062;0.011627906976744186;0.027131782945736434;0.031007751937984496;0.5968992248062015;0.08819133034379671;0.008968609865470852;0.007473841554559043;0.004484304932735426;0.02092675635276532;0.8699551569506726;0.13574304483395394;0.014566642388929352;0.009099181073703366;0.007696536558548653;0.0249888442659527;0.7080124179444035
0.9;2.389816999435425;281;500;0.3064175893096311;0.2749999999999995;0.22801397044815566;0.30604982206405695;0.03914590747330961;0.010676156583629894;0.02491103202846975;0.028469750889679714;0.5907473309608541;0.08819133034379671;0.008968609865470852;0.007473841554559043;0.004484304932735426;0.02092675635276532;0.8699551569506726;0.13692604536316166;0.014593698175787729;0.008792497069167644;0.00760043431053203;0.024122334697393926;0.7036664772975572
0.9500000000000001;2.231353998184204;331;500;0.3064175893096311;0.2749999999999995;0.22801397044815566;0.30513595166163143;0.04833836858006042;0.00906344410876133;0.02416918429003021;0.02416918429003021;0.5891238670694864;0.08819133034379671;0.008968609865470852;0.007473841554559043;0.004484304932735426;0.02092675635276532;0.8699551569506726;0.13683437047923028;0.01513002364066194;0.008192244675040962;0.00756501182033097;0.022431403965551773;0.7025134866619003
1.0;2.313223123550415;499;500;0.30999397819851987;0.2749999999999995;0.22954670854339376;0.2965931863727455;0.04208416833667335;0.008016032064128256;0.02004008016032064;0.01603206412825651;0.6172344689378757;0.08819133034379671;0.008968609865470852;0.007473841554559043;0.004484304932735426;0.02092675635276532;0.8699551569506726;0.13595634200836101;0.014786129202605174;0.007735447689035003;0.007328691828508612;0.018155292591992216;0.722122182609221
